7.3614e+05,-16.608,-10.098,29.463,5.669,21.6,43.71
7.3614e+05,-25.531,-11.634,29.558,5.85,21.63,43.99
7.3614e+05,-22.008,-10.411,29.617,3.897,21.63,43.99
7.3614e+05,-26.961,-11.186,29.675,5.314,21.8,43.64
7.3614e+05,-33.051,-11.351,29.62,6.358,21.8,43.64
7.3614e+05,-23.224,-11.322,29.57,5.443,21.98,43.21
7.3614e+05,-27.164,-11.8,29.479,3.629,21.98,43.21
7.3614e+05,-24.741,-10.563,29.344,2.66,22.04,42.98
7.3614e+05,-25.415,-9.754,29.342,3.045,22.04,42.98
7.3614e+05,-19.21,-9.437,29.344,2.928,22.1,42.86
7.3614e+05,-19.001,-10.174,29.342,3.021,22.1,42.86
7.3614e+05,-19.59,-9.813,29.313,2.199,22.1,42.7
7.3614e+05,-12.814,-10.175,29.27,2.448,22.1,42.7
7.3614e+05,-15.821,-9.498,29.302,3.087,22.04,42.9
7.3614e+05,-10.005,-10.289,29.367,5.774,22.04,42.9
7.3614e+05,-27.148,-10.05,29.412,5.224,22.01,43.13
7.3614e+05,-23.602,-9.994,29.426,3.997,22.01,43.13
7.3614e+05,-27.89,-10.814,29.505,6.188,22.12,42.94
7.3614e+05,-28.547,-9.739,29.548,5.69,22.12,42.94
7.3614e+05,-26.066,-11.329,29.57,4.768,22.22,42.59
7.3614e+05,-25.156,-10.906,29.53,2.99,22.22,42.59
7.3614e+05,-17.73,-8.301,29.488,3.553,22.28,42.21
7.3614e+05,-18.643,-9.616,29.524,4.847,22.28,42.21
7.3614e+05,-27.701,-10.985,29.574,3.661,22.32,42.06
7.3614e+05,-26.321,-10.007,29.56,2.791,22.32,42.06
7.3614e+05,-17.72,-9.696,29.565,2.124,22.34,41.82
7.3614e+05,-18.773,-9.748,29.624,3.787,22.34,41.82
7.3614e+05,-22.96,-10.02,29.655,3.185,22.36,41.93
7.3614e+05,-26.059,-9.06,29.632,2.542,22.36,41.93
7.3614e+05,-20.314,-10.089,29.601,2.519,22.39,42.2
7.3614e+05,-17.867,-9.827,29.567,2.658,22.39,42.2
7.3614e+05,-19.416,-8.796,29.503,2.098,22.44,42.53
7.3614e+05,-24.14,-9.62,29.423,1.936,22.44,42.53
7.3614e+05,-18.661,-10.98,29.342,1.94,22.41,42.75
7.3614e+05,-12.863,-9.207,29.27,2.378,22.41,42.75
7.3614e+05,-19.325,-9.951,29.256,2.422,22.35,43.08
7.3614e+05,-8.957,-8.344,29.188,5.194,22.35,43.08
7.3614e+05,-30.175,-7.812,29.158,8.536,22.22,43.48
7.3614e+05,-13.788,-9.308,29.087,5.616,22.22,43.48
7.3614e+05,-10.713,-9.069,29.03,3.334,22.11,43.74
7.3614e+05,-16.167,-8.223,28.995,3.173,22.11,43.74
7.3614e+05,-17.696,-8.056,29.062,6.405,21.99,44.07
7.3614e+05,-22.061,-7.387,29.118,4.921,21.99,44.07
7.3614e+05,-11.998,-7.559,29.161,4.609,21.94,44.24
7.3614e+05,-11.622,-8.014,29.26,6.42,21.94,44.24
7.3614e+05,-23.495,-8.46,29.28,6.096,22.01,44.28
7.3614e+05,-16.637,-7.641,29.178,3.214,22.01,44.28
7.3614e+05,-26.236,-8.579,29.108,4.79,22.09,44.12
7.3614e+05,-24.943,-7.913,29.057,2.531,22.09,44.12
7.3614e+05,-24.65,-9.625,29.036,2.166,22.13,43.92
7.3614e+05,-16.604,-7.914,29.005,1.864,22.13,43.92
7.3614e+05,-15.447,-7.768,28.957,1.798,22.18,43.59
7.3614e+05,-10.203,-7.216,28.925,1.777,22.18,43.59
7.3614e+05,-14.177,-7.644,28.908,2.093,22.22,43.37
7.3614e+05,-9.341,-6.781,28.92,1.78,22.22,43.37
7.3614e+05,-21.165,-6.643,28.93,2.261,22.21,43.33
7.3614e+05,-15.243,-6.892,28.904,1.969,22.21,43.33
7.3614e+05,-16.629,-7.061,28.89,1.814,22.25,43.07
7.3614e+05,-14.67,-8.254,28.904,1.921,22.25,43.07
7.3614e+05,-9.953,-7.396,28.846,2.224,22.29,43.09
7.3614e+05,-22.427,-7.593,28.791,2.353,22.29,43.09
7.3614e+05,-20.441,-7.584,28.745,2.079,22.33,42.89
7.3614e+05,-24.086,-6.931,28.749,2.441,22.33,42.89
7.3614e+05,-17.561,-6.168,28.751,1.997,22.37,42.62
7.3614e+05,-16.385,-6.502,28.764,1.951,22.37,42.62
7.3614e+05,-12.397,-5.388,28.772,2.067,22.36,42.2
7.3614e+05,-16.12,-6.226,28.807,3.067,22.36,42.2
7.3614e+05,-19.982,-5.166,28.775,2.023,22.36,41.92
7.3614e+05,-17.968,-6.301,28.771,1.792,22.36,41.92
7.3614e+05,-9.645,-7.435,28.753,2.08,22.35,41.56
7.3614e+05,-12.891,-6.145,28.819,3.284,22.35,41.56
7.3614e+05,-6.064,-6.364,28.878,2.793,22.45,41.41
7.3614e+05,-16.956,-5.883,28.945,2.49,22.45,41.41
7.3614e+05,-26.718,-5.618,29.006,1.967,22.61,41.26
7.3614e+05,-8.115,-5.412,29.025,3.005,22.61,41.26
7.3614e+05,-19.079,-7.38,29.064,2.823,22.73,41.14
7.3614e+05,-17.817,-6.721,29.081,3.441,22.73,41.14
7.3614e+05,-20.086,-7.388,29.11,2.654,22.82,41.16
7.3614e+05,-20.957,-6.665,29.088,1.503,22.82,41.16
7.3614e+05,-20.378,-7.469,29.022,1.392,22.9,40.89
7.3614e+05,-13.734,-7.275,28.952,1.387,22.9,40.89
7.3614e+05,-20.236,-6.797,28.87,1.558,22.86,40.79
7.3614e+05,-12.203,-5.925,28.781,1.561,22.86,40.79
7.3614e+05,-5.65,-6.111,28.772,2.046,22.72,40.97
7.3614e+05,-10.597,-6.44,28.802,2.272,22.72,40.97
7.3614e+05,-19.738,-5.226,28.813,2.578,22.67,41.12
7.3614e+05,-13.036,-6.3,28.885,3.291,22.67,41.12
7.3614e+05,-17.622,-6.557,28.954,3.964,22.67,41.11
7.3614e+05,-16.372,-6.188,28.969,2.192,22.67,41.11
7.3614e+05,-12.386,-6.541,28.978,2.131,22.68,41.36
7.3614e+05,-20.844,-6.247,29.066,2.922,22.68,41.36
7.3614e+05,-23.454,-5.97,29.11,1.985,22.76,41.34
7.3614e+05,-19.865,-5.625,29.109,2.312,22.76,41.34
7.3614e+05,-15.569,-4.559,29.152,4.496,22.88,41.06
7.3614e+05,-27.162,-5.848,29.192,2.335,22.88,41.06
7.3614e+05,-16.287,-5.935,29.217,2.127,23,40.67
7.3614e+05,-22.532,-5.523,29.229,1.913,23,40.67
7.3614e+05,-15.431,-6.18,29.203,3.573,23.02,40.34
7.3614e+05,-20.65,-6.485,29.257,2.361,23.02,40.34
7.3614e+05,-22.484,-6.976,29.284,2.242,23.05,40.14
7.3614e+05,-14.9,-6.907,29.284,1.977,23.05,40.14
7.3614e+05,-18.391,-5.958,29.301,1.791,23.05,39.87
7.3614e+05,-21.913,-7.422,29.325,2.435,23.05,39.87
7.3614e+05,-21.269,-5.675,29.291,2.164,23.11,39.57
7.3614e+05,-17.787,-6.615,29.277,4.502,23.11,39.57
7.3614e+05,-15.866,-6.299,29.26,6.579,23.06,39.77
7.3614e+05,-19.108,-5.82,29.285,5.537,23.06,39.77
7.3614e+05,-14.246,-6.313,29.313,7.087,23.06,39.83
7.3614e+05,-22.465,-5.678,29.325,6.22,23.06,39.83
7.3614e+05,-18.583,-7.451,29.353,4.98,23.05,40.02
7.3614e+05,-10.734,-6.61,29.39,5.248,23.05,40.02
7.3614e+05,-16.82,-4.904,29.418,4.859,23.02,40.21
7.3614e+05,-25.426,-5.941,29.407,2.583,23.02,40.21
7.3614e+05,-15.872,-5.903,29.397,1.906,22.99,40.29
7.3614e+05,-13.815,-6.066,29.386,2.477,22.99,40.29
7.3614e+05,-17.382,-6.331,29.342,1.827,23.05,40.2
7.3614e+05,-13.385,-6,29.321,2.774,23.05,40.2
7.3614e+05,-14.319,-4.702,29.3,2.413,23.09,40.23
7.3614e+05,-20.923,-5.875,29.257,2.333,23.09,40.23
7.3614e+05,-25.06,-5.516,29.234,2.95,23.09,40.36
7.3614e+05,-10.623,-5.96,29.206,3.372,23.09,40.36
7.3614e+05,-22.691,-5.966,29.216,4.795,23.12,40.38
7.3614e+05,-21.557,-5.813,29.208,2.261,23.12,40.38
7.3614e+05,-12.707,-6.536,29.165,2.097,23.11,40.27
7.3614e+05,-12.621,-4.648,29.153,2.326,23.11,40.27
7.3614e+05,-15.428,-5.853,29.159,1.844,23.06,40.23
7.3614e+05,-21.433,-5.733,29.167,2.941,23.06,40.23
7.3614e+05,-15.922,-5.186,29.161,2.254,23.12,39.85
7.3614e+05,-12.367,-4.889,29.173,1.9,23.12,39.85
7.3614e+05,-14.493,-5.817,29.222,2.194,23.2,39.56
7.3614e+05,-17.35,-5.784,29.276,2.216,23.2,39.56
7.3614e+05,-11.102,-5.563,29.309,2.136,23.36,39.12
7.3614e+05,-27.516,-6.612,29.352,3.768,23.36,39.12
7.3614e+05,-24.477,-6.352,29.352,3.901,23.58,38.63
7.3614e+05,-15.089,-6.723,29.334,2.805,23.58,38.63
7.3614e+05,-17.631,-5.52,29.291,4.214,23.75,38.32
7.3614e+05,-13.525,-5.287,29.224,4.732,23.75,38.32
7.3614e+05,-15.036,-6.472,29.195,5.029,23.67,38.66
7.3614e+05,-13.672,-5.759,29.183,3.759,23.67,38.66
7.3614e+05,-13.608,-5.407,29.189,3.34,23.53,39.04
7.3614e+05,-17.354,-4.343,29.21,3.533,23.53,39.04
7.3614e+05,-11.184,-5.938,29.243,5.708,23.34,39.64
7.3614e+05,-10.852,-4.323,29.257,4.964,23.34,39.64
7.3614e+05,-10.056,-5.141,29.248,4.521,23.11,40.41
7.3614e+05,-22.443,-4.491,29.248,4.45,23.11,40.41
7.3614e+05,-16.893,-5.359,29.255,6.11,22.94,40.93
7.3614e+05,-14.517,-7.066,29.242,5.367,22.94,40.93
7.3614e+05,-2.201,-5.278,29.245,3.796,22.95,40.91
7.3614e+05,-9.915,-5.036,29.279,5.971,22.95,40.91
7.3614e+05,-8.048,-6.372,29.297,8.441,23.11,40.64
7.3614e+05,-17.949,-5.876,29.27,5.955,23.11,40.64
7.3614e+05,-19.815,-4.788,29.255,4.651,23.18,40.37
7.3614e+05,-16.296,-4.866,29.25,4.549,23.18,40.37
7.3614e+05,-15.492,-5.779,29.234,5.672,23.23,40.08
7.3614e+05,-24.877,-6.035,29.184,3.583,23.23,40.08
7.3614e+05,-13.109,-4.969,29.128,2.125,23.31,39.6
7.3614e+05,-15.486,-5.331,29.081,3.857,23.31,39.6
7.3614e+05,-21.85,-5.116,29.04,3.574,23.34,39.02
7.3614e+05,-17.722,-4.683,28.988,3.235,23.34,39.02
7.3614e+05,-14.365,-5.71,28.931,4.589,23.27,38.72
7.3614e+05,-25.843,-4.513,28.898,4.569,23.27,38.72
7.3614e+05,-12.459,-5.426,28.841,8.006,23.19,38.29
7.3614e+05,-17.761,-4.186,28.762,6.622,23.19,38.29
7.3614e+05,-4.704,-4.826,28.72,6.982,23.09,37.94
7.3614e+05,-1.123,-5.422,28.668,9.365,23.09,37.94
7.3614e+05,-5.81,-5.084,28.634,9.069,22.99,37.93
7.3614e+05,-3.785,-4.552,28.606,11.27,22.99,37.93
7.3614e+05,-25.359,-4.939,28.589,6.62,22.92,38.23
7.3614e+05,-15.608,-4.754,28.538,4.233,22.92,38.23
7.3614e+05,-11.622,-3.416,28.482,3.873,22.9,38.36
7.3614e+05,-8.588,-4.991,28.453,2.913,22.9,38.36
7.3614e+05,-5.867,-3.95,28.44,3.127,22.9,38.81
7.3614e+05,-11.705,-3.907,28.448,3.766,22.9,38.81
7.3614e+05,-12.896,-3.357,28.472,4.755,22.93,39.29
7.3614e+05,-10.748,-4.518,28.458,3.692,22.93,39.29
7.3614e+05,-19.097,-4.933,28.434,4.994,23.01,39.55
7.3614e+05,-17.478,-4.977,28.369,3.131,23.01,39.55
7.3614e+05,-6.037,-4.703,28.3,3.159,23.01,39.72
7.3614e+05,-11.001,-4.267,28.28,5.045,23.01,39.72
7.3614e+05,-18.43,-4.416,28.266,4.151,22.96,39.99
7.3614e+05,-10.744,-4.71,28.216,5.696,22.96,39.99
7.3614e+05,-10.823,-2.292,28.188,5.319,22.91,39.88
7.3614e+05,-14.92,-3.162,28.198,6.545,22.91,39.88
7.3614e+05,-17.592,-5.6,28.174,4.35,22.93,39.68
7.3614e+05,-12.626,-2.835,28.154,3.594,22.93,39.68
7.3614e+05,-8.488,-3.775,28.141,3.462,22.92,39.43
7.3614e+05,-7.675,-4.02,28.145,3.286,22.92,39.43
7.3614e+05,-13.589,-4.258,28.125,3.17,22.91,39.24
7.3614e+05,-9.932,-4.475,28.11,2.882,22.91,39.24
7.3614e+05,-12.051,-3.337,28.124,3.559,22.94,39.11
7.3614e+05,-12.14,-3.868,28.169,5.674,22.94,39.11
7.3614e+05,-9.313,-3.577,28.251,7.762,23.06,39.23
7.3614e+05,-9.596,-4.479,28.301,7.177,23.06,39.23
7.3614e+05,-8.124,-2.971,28.336,4.785,23.16,39.25
7.3614e+05,-18.878,-3.319,28.385,6.101,23.16,39.25
7.3614e+05,-24.516,-3.994,28.391,8.657,23.23,39.31
7.3614e+05,-9.212,-3.505,28.381,5.969,23.23,39.31
7.3614e+05,-16.102,-3.449,28.417,6.723,23.29,39.34
7.3614e+05,-18.305,-4.649,28.424,5.138,23.29,39.34
7.3614e+05,-6.921,-3.149,28.39,4.198,23.35,39
7.3614e+05,-1.652,-3.74,28.389,5.645,23.35,39
7.3614e+05,-0.697,-2.473,28.418,7.324,23.38,38.7
7.3614e+05,-14.142,-3.631,28.497,8.82,23.38,38.7
7.3614e+05,-9.233,-4.397,28.572,7.43,23.43,38.43
7.3614e+05,-11.767,-2.684,28.646,7.124,23.43,38.43
7.3614e+05,-22.613,-3.563,28.706,7.466,23.43,38.46
7.3614e+05,-18.308,-3.414,28.758,6.105,23.43,38.46
7.3614e+05,-16.693,-3.069,28.808,4.275,23.5,38.2
7.3614e+05,-13.319,-3.273,28.841,5.033,23.5,38.2
7.3614e+05,-15.092,-2.975,28.827,6.688,23.54,38.31
7.3614e+05,-10.187,-3.284,28.795,10.67,23.54,38.31
7.3614e+05,-14.181,-4.407,28.757,5.844,23.55,38.42
7.3614e+05,-14.547,-4.88,28.723,3.664,23.55,38.42
7.3614e+05,-14.594,-3.142,28.68,4.484,23.44,38.52
7.3614e+05,-6.813,-3.32,28.644,6.428,23.44,38.52
7.3614e+05,-12.642,-3.544,28.644,11.02,23.35,38.55
7.3614e+05,-7.28,-3.977,28.635,8.669,23.35,38.55
7.3614e+05,-13.609,-3.346,28.654,9.698,23.27,38.84
7.3614e+05,-11.775,-4.568,28.67,11.49,23.27,38.84
7.3614e+05,-13.604,-4.055,28.657,8.876,23.23,38.93
7.3614e+05,-7.96,-4.184,28.652,8.729,23.23,38.93
7.3614e+05,-16.192,-3.383,28.666,7.669,23.18,39.18
7.3614e+05,-18.345,-4.015,28.652,7.601,23.18,39.18
7.3614e+05,-7.163,-3.486,28.629,6.838,23.21,39.4
7.3614e+05,-6.075,-3.522,28.604,5.338,23.21,39.4
7.3614e+05,-11.4,-4.199,28.602,6.433,23.26,39.58
7.3614e+05,-13.194,-5.115,28.599,5.639,23.26,39.58
7.3614e+05,-11.387,-4.858,28.554,5.875,23.31,39.68
7.3614e+05,-13.821,-3.575,28.512,8.937,23.31,39.68
7.3614e+05,-24.03,-3.986,28.494,11.56,23.31,39.9
7.3614e+05,-5.482,-3.636,28.453,6.13,23.31,39.9
7.3614e+05,-11.555,-3.255,28.414,5.713,23.31,39.67
7.3614e+05,-10.804,-3.874,28.393,8.134,23.31,39.67
7.3614e+05,-12.828,-3.331,28.409,6.838,23.2,39.76
7.3614e+05,-11.16,-3.612,28.394,4.067,23.2,39.76
7.3614e+05,-15.596,-3.244,28.371,3.073,23.17,39.71
7.3614e+05,-10.253,-3.843,28.347,3.112,23.17,39.71
7.3614e+05,-8.986,-4.491,28.333,5.71,23.18,39.67
7.3614e+05,-20.148,-3.156,28.333,6.76,23.18,39.67
7.3614e+05,-11.245,-3.63,28.298,5.339,23.26,39.46
7.3614e+05,-6.713,-4.328,28.239,5.744,23.26,39.46
7.3614e+05,-9.921,-3.191,28.185,5.739,23.29,39.51
7.3614e+05,-14.032,-3.437,28.136,4.357,23.29,39.51
7.3614e+05,-5.506,-4.674,28.122,4.711,23.35,39.4
7.3614e+05,-7.334,-2.461,28.114,4.607,23.35,39.4
7.3614e+05,-22.765,-2.538,28.125,7.321,23.35,39.41
7.3614e+05,-8.094,-2.304,28.111,6.079,23.35,39.41
7.3614e+05,-8.626,-3.131,28.09,6.887,23.28,39.38
7.3614e+05,-9.666,-2.59,28.06,5.754,23.28,39.38
7.3614e+05,-3.227,-3.261,28.009,4.019,23.16,39.53
7.3614e+05,-15.283,-3.052,27.994,5.269,23.16,39.53
7.3614e+05,-11.245,-3.86,27.963,5.92,23.15,39.56
7.3614e+05,-6.221,-3.796,27.923,5.234,23.15,39.56
7.3614e+05,-7.756,-2.52,27.901,9.559,23.11,39.67
7.3614e+05,-2.794,-2.5,27.905,9.407,23.11,39.67
7.3614e+05,-1.79,-2.353,27.934,7.479,23.1,39.78
7.3614e+05,-4.932,-3.392,27.943,6.19,23.1,39.78
7.3614e+05,-12.062,-1.899,27.975,7.164,23.17,39.8
7.3614e+05,-14.737,-3.036,27.987,4.324,23.17,39.8
7.3614e+05,-7.411,-2.019,27.991,3.372,23.25,39.71
7.3614e+05,-11.157,-3.171,28.011,3.255,23.25,39.71
7.3614e+05,-13.192,-2.58,28.061,5.615,23.28,39.68
7.3614e+05,-15.43,-3.519,28.091,3.999,23.28,39.68
7.3614e+05,-11.28,-3.406,28.097,4.491,23.35,39.59
7.3614e+05,-13.48,-3.376,28.073,4.626,23.35,39.59
7.3614e+05,-13.232,-3.789,28.015,7.259,23.41,39.51
7.3614e+05,-10.61,-3.543,27.963,5.096,23.41,39.51
7.3614e+05,-10.349,-4.009,27.905,4.03,23.35,39.68
7.3614e+05,-8.816,-3.051,27.829,3.375,23.35,39.68
7.3614e+05,-14.425,-3.964,27.768,4.844,23.22,39.88
7.3614e+05,-10.31,-3.706,27.708,3.261,23.22,39.88
7.3614e+05,-4.268,-2.819,27.66,5.037,23.08,40.21
7.3614e+05,-2.216,-2.867,27.634,5.941,23.08,40.21
7.3614e+05,-11.72,-3.086,27.612,6.555,23.01,40.4
7.3614e+05,-9.146,-2.06,27.554,3.339,23.01,40.4
7.3614e+05,-10.299,-1.59,27.516,5.527,22.93,40.48
7.3614e+05,-17.093,-2.142,27.471,4.858,22.93,40.48
7.3614e+05,-8.193,-2.133,27.42,3.185,22.86,40.45
7.3614e+05,-18.445,-3.577,27.393,6.225,22.86,40.45
7.3614e+05,-7.813,-1.821,27.365,4.08,22.83,40.47
7.3614e+05,-14.783,-2.622,27.328,5.228,22.83,40.47
7.3614e+05,-11.015,-2.564,27.287,4.395,22.82,40.38
7.3614e+05,-3.671,-2.132,27.25,5.554,22.82,40.38
7.3614e+05,-2.513,-2.149,27.221,5.055,22.75,40.31
7.3614e+05,-7.514,-3.155,27.188,6.764,22.75,40.31
7.3614e+05,-11.221,-2.428,27.186,5.66,22.7,40.38
7.3614e+05,-8.264,-1.846,27.165,7.842,22.7,40.38
7.3614e+05,-18.437,-1.664,27.125,6.504,22.71,40.38
7.3614e+05,-6.458,-2.691,27.069,4.677,22.71,40.38
7.3614e+05,-4.309,-2.132,27.023,5.466,22.7,40.3
7.3614e+05,-6.925,-2.068,26.996,5.402,22.7,40.3
7.3614e+05,-4.419,-1.767,26.959,4.423,22.7,40.37
7.3614e+05,-7.004,-2.017,26.928,5.642,22.7,40.37
7.3614e+05,-10.293,-2.819,26.883,4.98,22.68,40.58
7.3614e+05,-10.349,-3.296,26.824,6.201,22.68,40.58
7.3614e+05,-9.471,-1.998,26.778,4.707,22.63,40.81
7.3614e+05,-10.588,-2.205,26.712,4.065,22.63,40.81
7.3614e+05,-4.821,-2.137,26.63,3.456,22.52,41.07
7.3614e+05,-1.42,-2.178,26.549,6.07,22.52,41.07
7.3614e+05,-0.86,-1.882,26.492,7.253,22.42,41.44
7.3614e+05,-4.599,-1.993,26.443,4.481,22.42,41.44
7.3614e+05,-5.409,-2.057,26.406,4.439,22.32,41.72
7.3614e+05,-10.331,-1.791,26.37,4.338,22.32,41.72
7.3614e+05,-7.984,-1.438,26.324,3.311,22.24,41.87
7.3614e+05,-7.938,-0.271,26.281,4.046,22.24,41.87
7.3614e+05,-4.126,-1.963,26.236,5.537,22.18,42.06
7.3614e+05,-4.21,-2.566,26.21,7.602,22.18,42.06
7.3614e+05,-9.691,-1.935,26.19,7.708,22.14,42.31
7.3614e+05,-6.446,-1.36,26.155,5.325,22.14,42.31
7.3614e+05,-5.86,-1.716,26.129,5.646,22.11,42.38
7.3614e+05,-6.745,-2.024,26.102,5.979,22.11,42.38
7.3614e+05,-8.352,-2.077,26.073,5.088,22.1,42.43
7.3614e+05,-2.327,-1.924,26.033,5.285,22.1,42.43
7.3614e+05,-6.844,-1.95,26.017,5.148,22.1,42.51
7.3614e+05,-11.088,-0.783,25.998,4.292,22.1,42.51
7.3614e+05,-8.29,-1.407,25.993,4.981,22.13,42.39
7.3614e+05,-7.058,-0.609,25.998,6.183,22.13,42.39
7.3614e+05,-7.965,-0.704,25.995,6.943,22.19,42.23
7.3614e+05,-4.133,-2.373,25.97,5.822,22.19,42.23
7.3614e+05,-10.407,-1.496,25.932,5.638,22.22,42.2
7.3614e+05,-10.318,-1.01,25.902,5.155,22.22,42.2
7.3614e+05,-7.86,-0.662,25.884,4.991,22.21,42.23
7.3614e+05,-6.737,-0.305,25.866,6.746,22.21,42.23
7.3614e+05,-6.572,-0.853,25.847,4.761,22.21,42.21
7.3614e+05,-5.442,-0.529,25.807,7.426,22.21,42.21
7.3614e+05,1.8,-0.357,25.782,7.156,22.18,42.28
7.3614e+05,-3.297,-1.108,25.755,10.19,22.18,42.28
7.3614e+05,-6.03,-1.21,25.738,9.469,22.09,42.64
7.3614e+05,1.534,-0.656,25.713,13.67,22.09,42.64
7.3614e+05,-2.754,-0.711,25.701,15.71,22.02,42.96
7.3614e+05,-3.731,0.129,25.696,13.46,22.02,42.96
7.3614e+05,-0.7,0.097,25.694,11.51,22,43.19
7.3614e+05,-7.256,-1.176,25.687,10.62,22,43.19
7.3614e+05,-2.863,-0.765,25.65,6.531,21.99,43.4
7.3614e+05,-5.883,-0.989,25.62,8.541,21.99,43.4
